Station,Lat,Lon,Date,Depth,Chl_GFF,Chl_0_2,Chl_5,Chl_2to5,Chl_0_2to2,Chl_10,Chl_5to10,Hbac1,Cyrptophytes,Cocolithophores,Syn,Pro,Peuk,Hbac2,Neuk,DMSP_particulate,DMSP_dissolved_plus_particulate,DMS_dissolved_plus_particulate,GP,GP_se,NCP,DCR,HPLC_Allo,HPLC_19But,HPLC_Chl_b,HPLC_Chl_c2,HPLC_Chl_c3,HPLC_Chl_a,HPLC_Diad,HPLC_dv_Chl_a,HPLC_dv_Chl_b,HPLC_Fuco,HPLC_19Hex,HPLC_Peri,HPLC_Viol,HPLC_Zea,Ammonium,Nitrite,NitratePlusNitrite,Orthophosphate,Silicate,POC,PON,PP_14C_0_2to2,PP_14C_2plus,Zinser_QPCR,HLI,HLII,Zinser_MIT_9211,LLI,LLII_LLIII,LLIV,Density,Temp,Salinity,PAR,Fluor_Chl_a,kd412,kd443,kd490,kd510,kd560,kd620,kd665,kd685,Dist
NH3,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.319475522,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.350314038,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.381873306,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41417017,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.447221871,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.481046049,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.515660759,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.551084477,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.587336111,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.624435011,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.662400979,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70125428,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.741015652,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78170632,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.823348001,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.865962923,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.909573833,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.954204008,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.999877271,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.046617999,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.094451143,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.143402234,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193497399,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.244763378,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.297227536,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.350917875,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.405863055,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.462092401,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.519635929,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.578524353,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.638789105,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.700462352,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.763577015,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82816678,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.894266125,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96191033,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.031135502,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.10197859,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.174477409,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.248670656,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.324597932,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.402299766,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.481817631,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.563193971,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.646472223,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.731696838,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.818913305,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.908168178,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.999509097,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.092984818,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.188645235,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.286541408,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.386725591,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.489251258,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.594173135,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.701547224,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.811430839,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.923882632,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.038962625,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.156732245,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.277254352,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.400593279,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.526814857,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.655986461,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.788177038,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.923457146,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.061898993,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.203576476,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.348565216,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.496942604,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.648787838,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.804181969,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.96320794,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.125950634,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.292496917,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.462935686,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.637357916,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.815856708,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.998527337,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.185467307,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.376776401,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.572556732,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.772912802,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.977951553,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.187782429,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.40251743,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.622271174,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.847160958,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.07730682,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.31283161,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.55386103,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.80052375,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.05295141,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.31127877,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5756437,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.84618731,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.12305401,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.40639159,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.69635128,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.99308784,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.29675967,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.60752886,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.92556129,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2510267,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.58409883,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.92495545,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2737785,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.63075418,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.99607302,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.36993002,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.75252472,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.14406136,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.54474891,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.95480125,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.37443725,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.80388089,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.24336141,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.69311338,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.15337686,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.62439753,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.10642679,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.59972195,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1045463,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6211693,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.14986672,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.69092074,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.24462017,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.81126055,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.39114434,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.98458105,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.59188745,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.21338768,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8494135,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.50030439,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.16640776,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.84807917,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.54568247,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.25959,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.99018285,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.73785096,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.50299342,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.28601864,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.08734456,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.90739891,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.74661941,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.605454,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.48436109,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.38380983,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.30428031,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.24626383,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2102632,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.19679297,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.20637972,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.23956233,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.29689227,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.37893391,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.48626481,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
NH3,,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.61947603,0,0,1000,,,,,,,,,,,,,,25,,,,,,,,,,,,
